"301","The GNU Project Debugger (GDB)","GDB","debugger mã ngu?n m? cho Linux/Unix.","10","Là trình gỡ lỗi (debugger) tiêu chuẩn trên các hệ thống Linux/Unix, được dùng để phân tích các file thực thi, phát triển exploit và nghiên cứu lỗ hổng.","Một nhà nghiên cứu bảo mật sử dụng GDB để phân tích một file nhị phân và tìm ra vị trí gây ra lỗi tràn bộ đệm."
"302","Windows Debugger","Windows Debugger","công c? g? l?i ?ng d?ng Windows — WinDbg.","10","Là một bộ công cụ gỡ lỗi mạnh mẽ của Microsoft, dùng để phân tích các ứng dụng, driver và cả hệ điều hành Windows ở mức độ thấp.","Một kỹ sư sử dụng WinDbg để phân tích một file dump (memory dump) sau khi hệ thống bị "màn hình xanh chết chóc" (BSOD)."
"303","OllyDbg","OllyDbg","debugger mã nh? phân Windows — phân tích malware, reverse engineering.","10","Là một trình gỡ lỗi mã nhị phân 32-bit kinh điển cho Windows, rất phổ biến trong giới phân tích mã độc và bẻ khóa phần mềm do giao diện trực quan và nhiều plugin hữu ích.","Một nhà phân tích mã độc sử dụng OllyDbg để theo dõi từng bước thực thi của một file virus."
"304","edb Debugger","edb Debugger","GUI debugger cho Linux — phân tích nh? phân.","10","Là một trình gỡ lỗi đa nền tảng có giao diện đồ họa, được xem như là một phiên bản "OllyDbg cho Linux".","Một nhà nghiên cứu lỗ hổng sử dụng edb Debugger để phân tích một file thực thi ELF trên Linux."
"305","Immunity Debugger","Immunity Debugger","Windows debugger nâng cao — h? tr? phân tích exploit.","10","Là một trình gỡ lỗi mạnh mẽ cho Windows, được thiết kế đặc biệt cho việc phát triển exploit và phân tích mã độc, với khả năng viết kịch bản bằng Python.","Một pentester sử dụng Immunity Debugger với các script Python để tự động hóa việc tìm kiếm các byte xấu (bad characters) khi viết exploit."
"306","IDA","IDA","Interactive Disassembler — phân tích mã nh? phân, reverse engineering.","10","Là công cụ dịch ngược (disassembler) và gỡ lỗi (debugger) hàng đầu thế giới, được xem là tiêu chuẩn vàng trong ngành phân tích mã độc và nghiên cứu lỗ hổng.","Một nhà nghiên cứu bảo mật cấp cao sử dụng IDA Pro để phân tích một mã độc phức tạp và vẽ ra biểu đồ luồng thực thi của nó."
"307","Objdump","Objdump","tool dòng l?nh phân tích nh? phân — disassembly, sections, symbols.","10","Là một công cụ dòng lệnh của GNU Binutils, dùng để hiển thị thông tin từ các file đối tượng và file thực thi trên Linux, như mã assembly, các section và các symbol.","Một lập trình viên sử dụng objdump -d để xem mã assembly của chương trình C mà họ vừa biên dịch."
"308","Wapiti","Wapiti","web vulnerability scanner — quét SQLi, XSS, LFI, RFI.","10","Là một công cụ quét lỗ hổng ứng dụng web "hộp đen", có khả năng phát hiện nhiều loại lỗ hổng khác nhau bằng cách "cào" trang web và thử nghiệm các payload tấn công.","Một nhà phát triển nhanh chóng chạy Wapiti trên ứng dụng web của họ để tìm kiếm các lỗ hổng phổ biến trước khi triển khai."
"445","Cloud","Điện toán đám mây","Cung cấp tài nguyên IT (compute, storage, mạng, dịch vụ) qua mạng Internet theo mô hình dịch vụ. Ưu: scale, pay-as-you-go, triển khai nhanh. Rủi ro: cấu hình sai, quản lý IAM kém, rò rỉ dữ liệu. Phòng thủ: quản trị quyền, encryption, logging, patching, CSP best practices.","7","Trong một công ty khởi nghiệp, nhóm DevOps triển khai toàn bộ hệ thống web trên AWS Cloud để tận dụng khả năng mở rộng linh hoạt và giảm chi phí phần cứng.","Một công ty triển khai hệ thống ERP trên AWS thay vì mua server vật lý tại văn phòng."
"446","API (Application Programming Interface)","Giao diện lập trình ứng dụng (API)","Bộ quy tắc/endpoint cho phép ứng dụng tương tác (gọi chức năng, trao đổi dữ liệu). Rủi ro: lộ key, thiếu xác thực/authorization, thiếu rate-limit -> bị lạm dụng. Phòng thủ: auth mạnh (OAuth), rate limiting, input validation, logging, API gateway.","7","Quản trị viên bảo mật phát hiện một lỗ hổng trong REST API của hệ thống khi endpoint không kiểm tra token xác thực, dẫn đến rò rỉ dữ liệu người dùng.","Ứng dụng di động gọi API GET /users/123 tới server để lấy thông tin người dùng."
"447","IaaS (Infrastructure as a Service)","Cơ sở hạ tầng như một dịch vụ (IaaS)","Cung cấp máy ảo, storage, network (ví dụ EC2, Compute Engine). Người dùng chịu trách nhiệm OS/app, provider quản lý infra. Rủi ro: misconfig VM, security group sai. Phòng thủ: hardening VM, patching, IAM, network segmentation.","7","Bộ phận IT thuê máy ảo trên Azure IaaS để lưu trữ và xử lý dữ liệu nội bộ, tự chịu trách nhiệm về cấu hình OS và bảo mật hệ thống.","Dùng Amazon EC2 để tạo và quản lý máy ảo chạy web server Apache."
"448","PaaS (Platform as a Service)","Nền tảng như một dịch vụ (PaaS)","Cung cấp nền tảng (runtime, middleware) để triển khai ứng dụng (ví dụ App Engine). Giảm gánh nặng quản trị infra; người dùng focus code. Rủi ro: lộ config/app secrets, supply-chain libraries. Phòng thủ: secret management, dependency scanning, least privilege.","7","Nhà phát triển triển khai ứng dụng Node.js trên Google App Engine (PaaS) mà không cần quản lý server vật lý hoặc hạ tầng.","Developer triển khai ứng dụng Node.js lên Google App Engine mà không cần quản lý server."
"449","SaaS (Software as a Service)","Phần mềm như một dịch vụ (SaaS)","Ứng dụng được host bởi nhà cung cấp, người dùng dùng qua web (ví dụ Office365, Salesforce). Rủi ro: data residency, account compromise. Phòng thủ: SSO + MFA, DLP, audit logging, contractual SLAs.","7","Doanh nghiệp sử dụng Microsoft 365 SaaS cho email, cộng tác và lưu trữ dữ liệu mà không cần vận hành máy chủ nội bộ.","Doanh nghiệp sử dụng Microsoft 365 hoặc Google Workspace qua trình duyệt."
"450","IoT (Internet of Things)","Internet vạn vật (IoT)","Thiết bị kết nối mạng (sensor, camera, smart device). Rủi ro: firmware yếu, default creds, thiếu update -> botnet, data leak. Phòng thủ: network segmentation, device inventory, firmware update policy, strong auth.","7","Trong nhà máy, hàng trăm thiết bị IoT như cảm biến nhiệt độ và camera an ninh gửi dữ liệu liên tục về hệ thống trung tâm qua mạng không dây.","Hệ thống camera IP giám sát gửi dữ liệu hình ảnh về cloud để phân tích hành vi."
"451","Public cloud","Đám mây công cộng","Dịch vụ cloud do bên thứ ba cung cấp cho nhiều khách hàng (shared infra). Ưu: tiết kiệm, scale. Rủi ro: tenant isolation, compliance. Phòng thủ: encryption at rest/in transit, IAM, VPC, logging.","7","Công ty thương mại điện tử triển khai website trên AWS Public Cloud để đáp ứng hàng triệu lượt truy cập trong mùa mua sắm.","Sử dụng AWS S3 để lưu trữ file cho ứng dụng web."
"452","Private cloud","Đám mây riêng (Private cloud)","Hạ tầng cloud dành riêng cho một tổ chức (on-premise hoặc hosted). Ưu: kiểm soát, compliance; chi phí và vận hành cao hơn. Phòng thủ: tiêu chuẩn bảo mật on-prem, network controls, patching.","7","Một ngân hàng lớn duy trì Private Cloud nội bộ để đảm bảo dữ liệu khách hàng không rời khỏi trung tâm dữ liệu của họ.","Một ngân hàng xây dựng hệ thống OpenStack nội bộ để lưu trữ dữ liệu khách hàng."
"453","Community cloud","Đám mây cộng đồng","Hạ tầng chia sẻ giữa một nhóm tổ chức có yêu cầu tương tự (ví dụ ngành y tế). Kết hợp lợi ích public và private. Phòng thủ: governance, access control, hợp đồng ràng buộc.","7","Các bệnh viện trong cùng khu vực chia sẻ một Community Cloud để lưu trữ hồ sơ bệnh nhân và tuân thủ quy định y tế chung.","Các bệnh viện cùng chia sẻ hạ tầng cloud riêng cho việc lưu trữ hồ sơ y tế."
"454","Hybrid cloud","Đám mây lai (Hybrid cloud)","Kết hợp public + private nhằm tận dụng cả hai (ví dụ burst workloads lên public). Rủi ro: tích hợp, data flow, cấu hình network phức tạp. Phòng thủ: quản lý mạng an toàn (VPN/Direct Connect), consistent IAM, monitoring across environments.","7","Khi lưu lượng tăng đột biến, doanh nghiệp đẩy bớt workload từ Private Cloud sang Public Cloud trong kiến trúc Hybrid Cloud để đảm bảo hiệu năng.","Công ty lưu dữ liệu nhạy cảm trên private cloud, còn dịch vụ web host trên Azure public cloud."
"455","Credential harvesting","Thu thập thông tin xác thực","Kỹ thuật lừa hoặc thu thập credential (phishing, captive portal, keylogger, endpoint compromise). Hậu quả: account takeover, lateral movement. Phòng thủ: phishing awareness, email filtering, MFA, password hygiene, monitor anomalies.","7","Kẻ tấn công gửi email giả mạo trang đăng nhập Microsoft để thu thập thông tin xác thực của nhân viên.","Trang web giả mạo đăng nhập Microsoft 365 để đánh cắp tên người dùng và mật khẩu của nhân viên."
"456","SSO (Single Sign-On)","Đăng nhập một lần (SSO)","Cơ chế cho phép người dùng đăng nhập một lần để truy cập nhiều dịch vụ/ứng dụng. Tiện lợi và giảm password fatigue. Rủi ro: single point of failure/compromise. Phòng thủ: bảo vệ IdP (Identity Provider), MFA, monitoring, session management.","7","Người dùng chỉ cần đăng nhập một lần qua SSO để truy cập vào hệ thống CRM, email và ứng dụng nội bộ.","Nhân viên đăng nhập bằng tài khoản Google và tự động truy cập Jira, Slack, GitHub mà không cần nhập lại mật khẩu."
"457","Federated authentication","Xác thực liên liên kết (Federated authentication)","Mô hình SSO giữa các tổ chức/ứng dụng sử dụng trust (ví dụ SAML, OpenID Connect) để chia sẻ identity/assertions. Giúp hợp tác cross-domain. Rủi ro: trust misconfiguration, assertion abuse. Phòng thủ: validate assertions, strict metadata, short token lifetime, audit.","7","Hai công ty hợp tác dùng SAML Federation cho phép nhân viên truy cập hệ thống đối tác bằng tài khoản công ty mình.","Người dùng sử dụng tài khoản đại học (IdP A) để đăng nhập vào hệ thống học trực tuyến quốc gia (SP B) thông qua SAML."
"458","Privilege escalation","Leo thang đặc quyền","Hành vi hoặc exploit để tăng quyền từ thấp lên cao (ví dụ user -> admin). Là bước điển hình trong xâm nhập nội bộ để mở rộng quyền. Phòng thủ: patching, least privilege, EDR, privilege monitoring, use of immutable infrastructure.","7","Sau khi xâm nhập vào máy chủ, hacker khai thác lỗi kernel để leo thang đặc quyền lên quyền root và kiểm soát toàn bộ hệ thống.","Hacker khai thác lỗ hổng trong dịch vụ để nâng quyền từ người dùng thường lên quản trị viên."
